1000 8433
258 271 0.04624
258 333 0.00983
258 382 0.05557
258 452 0.02988
258 520 0.07330
258 537 0.05897
258 561 0.06824
258 603 0.02889
258 724 0.06514
258 740 0.06660
258 749 0.07200
258 786 0.06082
258 856 0.06747
258 875 0.07335
258 887 0.06278
258 898 0.05216
258 964 0.02990
257 272 0.04045
257 353 0.07193
257 405 0.03084
257 454 0.03193
257 523 0.07268
257 552 0.03590
257 556 0.07457
257 562 0.02195
257 581 0.04426
257 797 0.06038
257 821 0.05710
257 830 0.02104
257 874 0.00390
257 886 0.03567
257 894 0.04816
257 905 0.05579
256 512 0.02959
256 516 0.02032
256 538 0.05006
256 584 0.05116
256 635 0.03558
256 645 0.05523
256 748 0.04247
256 764 0.04955
256 783 0.02896
256 807 0.03841
256 972 0.04563
255 292 0.03212
255 363 0.06475
255 376 0.06307
255 482 0.07369
255 596 0.04123
255 676 0.04441
255 698 0.03824
255 734 0.02087
255 755 0.06349
255 791 0.04066
255 918 0.05542
255 927 0.07223
255 994 0.05898
254 275 0.04254
254 283 0.04882
254 435 0.04358
254 450 0.05308
254 541 0.04761
254 571 0.07188
254 575 0.07325
254 601 0.03664
254 667 0.04398
254 689 0.04462
254 715 0.05443
254 733 0.06183
254 938 0.06192
254 961 0.02947
254 967 0.04935
254 991 0.03108
253 312 0.02926
253 314 0.05172
253 321 0.05917
253 324 0.01658
253 419 0.05566
253 455 0.04322
253 457 0.04356
253 511 0.01570
253 643 0.05171
253 672 0.03704
253 776 0.03597
253 784 0.07069
253 808 0.03995
253 824 0.02751
253 850 0.05147
253 852 0.05914
253 901 0.03647
253 906 0.06634
253 919 0.01465
253 949 0.06657
253 982 0.07132
252 278 0.05244
252 306 0.01065
252 363 0.03472
252 418 0.04405
252 482 0.04230
252 507 0.05994
252 574 0.05909
252 676 0.06615
252 690 0.04375
252 700 0.01862
252 816 0.01520
252 846 0.05040
252 918 0.03287
252 927 0.04524
252 946 0.06678
252 952 0.05518
252 994 0.05644
251 255 0.06280
251 293 0.06254
251 371 0.03567
251 376 0.05649
251 483 0.07079
251 591 0.07320
251 596 0.05688
251 698 0.03325
251 755 0.02685
251 791 0.06538
251 855 0.06896
251 867 0.07311
251 926 0.05545
250 338 0.06333
250 385 0.06031
250 390 0.05221
250 406 0.05879
250 433 0.03044
250 495 0.07279
250 504 0.06411
250 609 0.06846
250 627 0.05428
250 637 0.02799
250 688 0.05607
250 881 0.05580
250 923 0.07119
250 957 0.05193
250 969 0.06180
249 264 0.04507
249 313 0.06725
249 404 0.05173
249 424 0.06980
249 432 0.05440
249 493 0.07368
249 497 0.04329
249 543 0.03252
249 634 0.04512
249 701 0.01513
249 706 0.03018
249 736 0.06057
249 757 0.06849
249 766 0.02308
249 833 0.04943
249 888 0.02405
249 959 0.04785
248 255 0.03525
248 292 0.01827
248 528 0.05915
248 585 0.06742
248 596 0.02876
248 654 0.06919
248 676 0.04707
248 698 0.04688
248 734 0.03371
248 791 0.02070
248 867 0.06594
247 357 0.05803
247 440 0.07176
247 521 0.02600
247 560 0.04565
247 568 0.02295
247 647 0.02938
247 815 0.07021
246 289 0.03659
246 309 0.02121
246 395 0.04111
246 448 0.04431
246 544 0.01640
246 605 0.04611
246 618 0.03159
246 657 0.04479
246 853 0.03636
246 878 0.05160
246 920 0.01197
245 345 0.06866
245 400 0.05957
245 410 0.02796
245 442 0.06539
245 510 0.00695
245 513 0.03485
245 529 0.05439
245 548 0.03192
245 557 0.03563
245 587 0.05881
245 592 0.06169
245 726 0.03581
245 731 0.07198
245 769 0.02797
245 798 0.07468
245 818 0.03573
245 871 0.06719
245 880 0.06630
245 962 0.02734
244 266 0.01645
244 276 0.03203
244 378 0.01456
244 391 0.01732
244 398 0.06349
244 437 0.03140
244 655 0.06573
244 741 0.04723
244 868 0.03688
244 940 0.04730
243 268 0.05187
243 271 0.04307
243 287 0.04583
243 353 0.04965
243 452 0.06880
243 475 0.01014
243 602 0.04274
243 707 0.04647
243 728 0.04156
243 761 0.07201
243 762 0.06096
243 825 0.06027
243 856 0.06089
243 953 0.02104
242 249 0.06508
242 264 0.03734
242 396 0.05793
242 404 0.05582
242 432 0.05485
242 479 0.06169
242 497 0.04147
242 539 0.04218
242 540 0.05694
242 681 0.06007
242 701 0.07367
242 706 0.04789
242 812 0.04644
242 831 0.06614
242 888 0.07436
242 998 0.06118
241 294 0.05305
241 356 0.05699
241 434 0.07037
241 473 0.04131
241 478 0.03268
241 484 0.05698
241 535 0.07104
241 569 0.05792
241 614 0.05400
241 628 0.07211
241 641 0.01954
241 775 0.06527
241 899 0.02774
241 909 0.03064
241 966 0.00565
241 968 0.06457
241 995 0.04793
240 298 0.01226
240 325 0.06282
240 375 0.05609
240 458 0.01044
240 496 0.02982
240 582 0.02950
240 638 0.07226
240 685 0.02480
240 699 0.05721
240 750 0.04855
240 782 0.04579
240 792 0.06861
240 848 0.02384
240 951 0.06571
239 261 0.07192
239 277 0.04764
239 401 0.04834
239 409 0.07463
239 499 0.05511
239 580 0.05502
239 619 0.04354
239 624 0.05770
239 632 0.06112
239 678 0.05375
239 718 0.04153
239 752 0.07380
239 767 0.00454
239 860 0.04994
239 907 0.07170
239 922 0.07005
239 932 0.06101
239 934 0.04725
239 981 0.07057
238 258 0.01060
238 271 0.03570
238 333 0.00077
238 348 0.07289
238 382 0.06590
238 452 0.02145
238 537 0.06538
238 561 0.06479
238 603 0.03856
238 724 0.07376
238 740 0.06402
238 749 0.07321
238 761 0.07368
238 786 0.07141
238 856 0.06157
238 887 0.07281
238 898 0.05817
238 953 0.06834
238 964 0.03761
237 327 0.06363
237 597 0.06225
237 623 0.05889
237 652 0.02101
236 261 0.03827
236 279 0.01070
236 313 0.02134
236 322 0.06878
236 342 0.00742
236 409 0.05119
236 411 0.03534
236 424 0.03662
236 493 0.06827
236 499 0.04895
236 534 0.03885
236 567 0.07143
236 619 0.07303
236 634 0.05271
236 678 0.06355
236 736 0.03753
236 757 0.03759
236 766 0.06542
236 801 0.03155
236 860 0.05966
236 890 0.04859
236 907 0.07219
236 934 0.06473
236 973 0.05714
235 263 0.07440
235 403 0.06700
235 476 0.04825
235 551 0.03321
235 708 0.03241
235 744 0.01729
235 795 0.06430
235 977 0.07434
235 992 0.03014
234 349 0.07139
234 571 0.01679
234 687 0.04050
234 689 0.04245
234 733 0.05905
234 862 0.06350
234 967 0.05436
233 283 0.06753
233 328 0.04430
233 372 0.04033
233 374 0.05058
233 621 0.07124
233 663 0.03966
233 742 0.06873
233 800 0.06562
233 827 0.04106
233 854 0.05023
233 889 0.03226
232 243 0.05826
232 257 0.06479
232 287 0.07323
232 353 0.02724
232 405 0.03415
232 475 0.06516
232 562 0.06066
232 668 0.06992
232 707 0.03387
232 728 0.02674
232 762 0.07090
232 821 0.04870
232 825 0.05093
232 874 0.06117
232 886 0.07093
232 894 0.05439
232 905 0.07078
231 254 0.05678
231 273 0.06703
231 275 0.04720
231 426 0.06035
231 435 0.05068
231 601 0.06472
231 630 0.05602
231 667 0.01390
231 689 0.07439
231 715 0.02679
231 938 0.00514
231 961 0.06952
231 991 0.03052
230 323 0.07279
230 399 0.03229
230 412 0.03179
230 579 0.05826
230 598 0.06240
230 658 0.05612
230 778 0.07127
230 799 0.06345
230 809 0.03372
230 864 0.03406
230 905 0.06012
229 237 0.07313
229 295 0.05401
229 327 0.07343
229 540 0.07201
229 597 0.01850
229 652 0.06333
229 681 0.05371
229 729 0.06767
229 812 0.07300
229 831 0.05827
229 976 0.07007
228 260 0.06048
228 340 0.07165
228 348 0.05249
228 381 0.05830
228 382 0.06895
228 427 0.07166
228 453 0.04070
228 517 0.04860
228 537 0.02720
228 561 0.05075
228 572 0.02465
228 583 0.01383
228 595 0.05802
228 603 0.06105
228 777 0.06589
228 856 0.06703
228 875 0.00951
228 956 0.05041
228 964 0.05187
227 307 0.01747
227 494 0.05641
227 578 0.07481
227 591 0.07182
227 648 0.03335
227 840 0.06811
227 883 0.06562
227 884 0.02748
227 911 0.03878
227 925 0.01588
227 960 0.02373
226 236 0.04733
226 279 0.05586
226 313 0.04502
226 342 0.04011
226 411 0.01548
226 414 0.06755
226 424 0.06906
226 484 0.07487
226 534 0.00890
226 567 0.02420
226 634 0.03262
226 701 0.06398
226 736 0.02239
226 757 0.01411
226 766 0.06166
226 801 0.07037
226 973 0.04433
226 995 0.06809
225 300 0.06132
225 325 0.04567
225 332 0.04293
225 351 0.02583
225 554 0.03935
225 638 0.05287
225 722 0.06350
225 739 0.07338
225 849 0.03696
225 951 0.04317
225 979 0.06636
224 428 0.04222
224 717 0.01216
224 758 0.01320
223 245 0.03191
223 400 0.07382
223 410 0.01621
223 442 0.06013
223 510 0.03577
223 513 0.02076
223 529 0.07044
223 548 0.06205
223 557 0.00595
223 587 0.07038
223 726 0.06694
223 769 0.05600
223 818 0.04913
223 962 0.01760
222 269 0.07427
222 308 0.06304
222 372 0.05072
222 526 0.04694
222 621 0.06503
222 696 0.03650
222 721 0.06807
222 742 0.04641
222 829 0.04462
222 841 0.03188
222 889 0.05120
222 930 0.01369
222 996 0.04922
221 281 0.03636
221 392 0.03708
221 422 0.07210
221 508 0.01636
221 559 0.04701
221 570 0.03986
221 639 0.05069
221 646 0.05960
221 730 0.03625
221 794 0.07024
221 885 0.02833
221 937 0.04391
221 965 0.07173
220 222 0.07305
220 233 0.01542
220 269 0.07485
220 283 0.05861
220 328 0.04612
220 372 0.04399
220 374 0.06600
220 621 0.05609
220 663 0.02533
220 742 0.07192
220 827 0.05576
220 854 0.06517
220 889 0.02215
220 930 0.07294
220 996 0.06767
219 449 0.06952
219 487 0.02739
219 488 0.01993
219 573 0.03091
219 577 0.06258
219 610 0.03668
219 759 0.07338
219 765 0.06591
219 784 0.04959
219 788 0.06937
219 949 0.06006
219 980 0.04996
218 254 0.07400
218 296 0.02632
218 450 0.04021
218 541 0.02641
218 633 0.04111
218 687 0.05063
218 689 0.05997
218 709 0.04624
218 711 0.03781
218 733 0.03046
218 835 0.03078
218 862 0.02912
218 967 0.04031
217 274 0.02528
217 284 0.04977
217 335 0.04988
217 337 0.05843
217 358 0.07489
217 387 0.01088
217 431 0.07018
217 558 0.06296
217 576 0.07441
217 617 0.04152
217 710 0.01257
217 785 0.06359
217 817 0.05167
217 820 0.03437
217 912 0.04634
217 931 0.02819
217 943 0.07494
217 945 0.05072
216 323 0.05565
216 460 0.05069
216 471 0.02998
216 566 0.04242
216 727 0.03414
216 778 0.06415
216 939 0.04841
215 219 0.06308
215 430 0.05587
215 449 0.06962
215 560 0.05742
215 573 0.07494
215 759 0.03284
215 765 0.02192
215 780 0.05431
215 815 0.04818
215 980 0.02356
214 310 0.01461
214 344 0.07034
214 430 0.06564
214 495 0.04466
214 504 0.05946
214 627 0.05391
214 780 0.06594
214 788 0.04991
214 803 0.03965
214 804 0.07304
214 872 0.05785
214 881 0.05910
214 948 0.06964
214 969 0.04242
214 970 0.02917
214 987 0.07080
213 239 0.02528
213 261 0.06702
213 277 0.06756
213 401 0.02679
213 499 0.04722
213 580 0.04061
213 619 0.02123
213 624 0.03243
213 632 0.07473
213 678 0.05738
213 718 0.06550
213 753 0.05134
213 767 0.02775
213 860 0.04987
213 907 0.04708
213 922 0.06080
213 932 0.07331
213 934 0.04984
213 981 0.05244
212 270 0.07333
212 326 0.05520
212 355 0.04970
212 439 0.06519
212 480 0.02142
212 586 0.02364
212 662 0.05249
212 695 0.07041
211 226 0.03611
211 236 0.04466
211 249 0.04654
211 279 0.05532
211 313 0.02676
211 322 0.07207
211 342 0.04124
211 411 0.04073
211 424 0.04356
211 493 0.06718
211 534 0.03550
211 543 0.05691
211 567 0.05338
211 634 0.01082
211 701 0.03687
211 706 0.07493
211 736 0.01495
211 757 0.02380
211 766 0.02669
211 833 0.05992
211 888 0.05414
211 890 0.06190
211 959 0.06749
210 232 0.04931
210 243 0.02751
210 271 0.05751
210 287 0.07036
210 348 0.06598
210 353 0.05478
210 475 0.03760
210 517 0.07203
210 561 0.06591
210 602 0.06864
210 707 0.05526
210 728 0.02382
210 825 0.07373
210 856 0.04963
210 953 0.04764
209 420 0.05436
209 669 0.04514
208 389 0.04894
208 442 0.05416
208 463 0.04150
208 548 0.06720
208 578 0.06607
208 587 0.02814
208 703 0.03369
208 726 0.07170
208 731 0.06890
208 798 0.03644
208 818 0.05067
208 859 0.01310
208 871 0.03448
208 891 0.06871
207 248 0.02902
207 255 0.05764
207 292 0.04704
207 371 0.07240
207 528 0.03133
207 596 0.02338
207 666 0.05495
207 698 0.04785
207 734 0.06199
207 791 0.01797
207 867 0.03957
206 269 0.05087
206 352 0.05117
206 373 0.04832
206 393 0.03458
206 451 0.05388
206 462 0.05426
206 555 0.03592
206 563 0.06527
206 621 0.06874
206 626 0.05357
206 664 0.06532
206 683 0.03318
206 745 0.06944
206 829 0.05715
206 837 0.05838
206 902 0.06530
206 928 0.05805
206 996 0.06025
205 215 0.02949
205 449 0.05231
205 560 0.04446
205 759 0.06130
205 765 0.01125
205 815 0.02418
205 980 0.02690
204 468 0.04078
204 532 0.03482
204 553 0.01696
204 828 0.06045
204 955 0.06866
204 992 0.07262
203 253 0.02627
203 312 0.03428
203 314 0.06386
203 321 0.04223
203 324 0.01341
203 455 0.01901
203 457 0.06772
203 511 0.04056
203 643 0.05234
203 672 0.02919
203 776 0.05895
203 808 0.01736
203 824 0.04943
203 901 0.06130
203 906 0.05697
203 919 0.02044
203 929 0.06008
203 949 0.06799
203 982 0.04564
202 242 0.04488
202 264 0.05811
202 304 0.07094
202 404 0.06642
202 467 0.05239
202 539 0.01121
202 540 0.06673
202 670 0.06901
202 681 0.04249
202 812 0.02047
202 831 0.03255
202 851 0.06292
202 910 0.04773
202 976 0.03596
201 226 0.05635
201 241 0.06792
201 294 0.05747
201 411 0.06794
201 414 0.06879
201 478 0.06902
201 484 0.01854
201 534 0.06424
201 567 0.03249
201 614 0.01933
201 628 0.06607
201 641 0.05102
201 757 0.06929
201 869 0.04495
201 899 0.04751
201 909 0.05087
201 966 0.06293
201 973 0.07130
201 995 0.02311
200 311 0.03263
200 334 0.02968
200 383 0.06477
200 417 0.03178
200 559 0.06526
200 616 0.06625
200 622 0.00525
200 644 0.04065
200 743 0.04409
200 792 0.06939
200 893 0.05591
199 318 0.03928
199 330 0.02734
199 356 0.06667
199 359 0.03620
199 434 0.06880
199 569 0.07150
199 714 0.07175
199 720 0.06352
199 805 0.07396
199 814 0.04564
199 822 0.03250
199 879 0.06592
199 941 0.04179
198 305 0.05645
198 328 0.07214
198 374 0.05661
198 379 0.02785
198 421 0.01674
198 633 0.06753
198 709 0.04518
198 711 0.05806
198 827 0.05082
198 835 0.06070
198 854 0.07221
197 201 0.05408
197 241 0.03830
197 294 0.07429
197 414 0.04132
197 478 0.06456
197 484 0.05451
197 567 0.07066
197 606 0.06512
197 614 0.05156
197 641 0.02270
197 702 0.05076
197 775 0.03327
197 789 0.04569
197 839 0.04728
197 899 0.01496
197 909 0.05197
197 966 0.03767
197 973 0.06707
197 984 0.04953
197 995 0.03151
196 251 0.06165
196 293 0.02640
196 483 0.02685
196 494 0.03609
196 591 0.02080
196 648 0.06620
196 713 0.06248
196 725 0.05856
196 755 0.05653
196 840 0.06651
196 855 0.01957
196 884 0.06274
196 911 0.07431
196 925 0.07292
196 926 0.05811
195 294 0.07108
195 302 0.04474
195 388 0.03115
195 394 0.04178
195 444 0.03196
195 459 0.07059
195 478 0.07216
195 518 0.04072
195 585 0.06251
195 608 0.06344
195 628 0.06532
195 963 0.05909
195 968 0.03922
194 202 0.06745
194 288 0.05775
194 303 0.05037
194 304 0.00535
194 459 0.06938
194 467 0.03466
194 539 0.06488
194 590 0.03228
194 666 0.06016
194 670 0.04226
194 851 0.02311
194 910 0.05478
194 921 0.04807
194 976 0.06108
194 989 0.03061
193 199 0.05152
193 241 0.07160
193 330 0.06627
193 356 0.01798
193 359 0.04446
193 434 0.03711
193 473 0.04149
193 535 0.04291
193 569 0.02909
193 814 0.05574
193 822 0.01903
193 879 0.06300
193 941 0.01747
192 377 0.01021
192 579 0.02931
192 598 0.03622
192 599 0.03279
192 612 0.03290
192 650 0.07136
192 694 0.04601
192 719 0.03922
192 896 0.05989
191 252 0.03395
191 255 0.06408
191 278 0.06790
191 292 0.06036
191 306 0.04460
191 363 0.04157
191 418 0.07046
191 482 0.01562
191 585 0.07292
191 654 0.05863
191 676 0.03271
191 700 0.02768
191 734 0.04752
191 816 0.04899
191 918 0.02053
191 927 0.01691
191 952 0.07280
191 994 0.05914
190 203 0.07355
190 253 0.04731
190 312 0.05994
190 314 0.05775
190 324 0.06230
190 360 0.06447
190 361 0.05186
190 365 0.06759
190 368 0.06950
190 407 0.03279
190 419 0.02793
190 446 0.05489
190 457 0.02589
190 511 0.03549
190 776 0.03136
190 810 0.05386
190 824 0.03296
190 850 0.02774
190 852 0.01579
190 901 0.01881
190 919 0.05828
190 954 0.04856
189 336 0.06933
189 492 0.06179
189 686 0.03853
189 697 0.05168
189 746 0.03242
189 763 0.04182
189 793 0.03307
189 844 0.04671
189 866 0.01994
189 924 0.06862
189 975 0.02857
189 978 0.01630
188 239 0.06349
188 277 0.01601
188 387 0.06788
188 397 0.06282
188 445 0.04157
188 611 0.06066
188 632 0.02467
188 710 0.07175
188 718 0.06123
188 767 0.05916
188 811 0.07175
188 817 0.03592
188 912 0.06927
188 935 0.04713
188 943 0.04809
188 945 0.04129
187 227 0.02454
187 307 0.03991
187 648 0.03436
187 884 0.03531
187 911 0.06332
187 925 0.03992
187 960 0.04587
186 200 0.03369
186 281 0.06563
186 311 0.00136
186 334 0.06131
186 417 0.00442
186 508 0.06948
186 559 0.03633
186 622 0.02935
186 639 0.07219
186 644 0.05905
186 699 0.06790
186 730 0.06887
186 743 0.02576
186 750 0.05665
186 792 0.05949
186 885 0.06229
186 893 0.05994
185 208 0.03665
185 389 0.03081
185 463 0.03375
185 485 0.06688
185 548 0.06648
185 587 0.05381
185 703 0.04082
185 726 0.06760
185 731 0.04633
185 747 0.04760
185 798 0.02001
185 813 0.07261
185 818 0.06862
185 859 0.03105
185 871 0.02715
184 192 0.07109
184 247 0.07042
184 357 0.05901
184 377 0.06719
184 440 0.05035
184 489 0.07396
184 521 0.04443
184 545 0.05200
184 568 0.05742
184 599 0.03909
184 612 0.07067
184 647 0.04246
184 682 0.01764
184 691 0.06612
184 694 0.02549
184 705 0.04039
184 719 0.06162
184 781 0.07355
184 896 0.01121
184 914 0.06741
184 983 0.04966
183 350 0.02364
183 389 0.05546
183 463 0.05914
183 470 0.06467
183 485 0.05264
183 703 0.06827
183 747 0.06801
183 826 0.03590
182 211 0.06248
182 242 0.05798
182 249 0.03479
182 264 0.02220
182 404 0.01770
182 497 0.06068
182 539 0.06876
182 543 0.06707
182 634 0.05499
182 670 0.07292
182 701 0.02935
182 706 0.05197
182 736 0.07181
182 766 0.05088
182 888 0.05841
181 184 0.02618
181 247 0.06909
181 357 0.03666
181 364 0.07307
181 440 0.02443
181 489 0.04832
181 521 0.04626
181 524 0.07417
181 545 0.02953
181 565 0.05069
181 568 0.06453
181 599 0.06404
181 647 0.04822
181 682 0.02190
181 691 0.05996
181 694 0.05159
181 705 0.03795
181 781 0.06578
181 896 0.03706
181 914 0.04476
181 983 0.05044
181 988 0.06752
180 196 0.03985
180 251 0.04049
180 293 0.02566
180 371 0.07195
180 376 0.03814
180 483 0.03439
180 494 0.05504
180 591 0.04015
180 698 0.06862
180 755 0.02052
180 840 0.06624
180 855 0.03569
180 926 0.02206
179 223 0.04529
179 245 0.03608
179 345 0.03829
179 400 0.02854
179 410 0.05383
179 510 0.04260
179 513 0.06117
179 529 0.02555
179 548 0.06004
179 557 0.04384
179 592 0.06133
179 726 0.06033
179 769 0.03049
179 818 0.07177
179 880 0.05104
179 962 0.05419
178 195 0.04753
178 294 0.07240
178 388 0.02609
178 459 0.02420
178 628 0.05591
178 921 0.04669
178 968 0.06179
178 989 0.06226
177 204 0.04159
177 468 0.06274
177 532 0.04327
177 553 0.05217
177 660 0.06114
177 828 0.05134
177 858 0.06514
177 955 0.03364
177 992 0.06609
176 235 0.04306
176 263 0.04924
176 403 0.07351
176 551 0.01974
176 684 0.06049
176 708 0.07436
176 712 0.04856
176 744 0.03645
176 916 0.05906
176 992 0.07240
175 210 0.04291
175 232 0.06960
175 243 0.07004
175 260 0.05770
175 348 0.05469
175 429 0.05240
175 517 0.05718
175 561 0.05987
175 564 0.05456
175 668 0.05215
175 728 0.04693
175 856 0.05175
174 211 0.07374
174 226 0.06581
174 236 0.03011
174 261 0.01446
174 279 0.02086
174 313 0.05139
174 342 0.03251
174 409 0.02135
174 411 0.05054
174 424 0.06179
174 499 0.03380
174 525 0.05893
174 534 0.05702
174 619 0.06774
174 678 0.03743
174 736 0.06403
174 752 0.06120
174 757 0.06105
174 801 0.00584
174 860 0.03698
174 890 0.06754
174 932 0.05538
174 934 0.04101
174 973 0.05234
173 198 0.02745
173 220 0.07457
173 233 0.06325
173 305 0.07031
173 328 0.04530
173 374 0.04561
173 379 0.04584
173 421 0.03698
173 450 0.06264
173 709 0.05165
173 711 0.04392
173 800 0.07455
173 827 0.03236
173 835 0.04947
173 854 0.06082
172 188 0.02546
172 217 0.05309
172 274 0.05927
172 277 0.03941
172 387 0.04253
172 445 0.05574
172 486 0.07480
172 611 0.06245
172 617 0.06760
172 632 0.03108
172 710 0.04693
172 817 0.01871
172 912 0.05010
172 931 0.06609
172 935 0.05166
172 943 0.04606
172 945 0.02615
171 172 0.03416
171 188 0.02314
171 277 0.03534
171 387 0.06984
171 397 0.04299
171 445 0.02162
171 472 0.05223
171 542 0.06309
171 611 0.03781
171 632 0.04745
171 649 0.07081
171 710 0.07101
171 716 0.06985
171 718 0.06244
171 767 0.07415
171 811 0.05603
171 817 0.05128
171 935 0.02410
171 943 0.02732
171 945 0.03251
170 263 0.04415
170 527 0.00774
170 536 0.04305
170 684 0.04327
170 712 0.04336
170 865 0.02645
170 916 0.04255
170 950 0.07070
169 203 0.02348
169 253 0.04906
169 312 0.04628
169 319 0.07362
169 321 0.02984
169 324 0.03352
169 455 0.01980
169 511 0.06391
169 643 0.06858
169 672 0.04465
169 808 0.02329
169 824 0.06852
169 873 0.06561
169 906 0.06535
169 919 0.04357
169 929 0.05513
169 982 0.02944
168 267 0.06624
168 285 0.06724
168 340 0.07375
168 381 0.05431
168 427 0.03567
168 443 0.00673
168 453 0.06615
168 464 0.02316
168 503 0.04009
168 595 0.06135
168 661 0.07162
168 735 0.04121
168 999 0.05783
167 346 0.03548
167 449 0.06933
167 469 0.07013
167 577 0.05316
167 615 0.07358
167 620 0.04452
167 659 0.06325
167 751 0.03228
167 787 0.03456
167 870 0.01240
167 906 0.06522
167 929 0.05017
166 183 0.04578
166 259 0.04816
166 282 0.04782
166 350 0.03711
166 413 0.04912
166 470 0.01900
166 485 0.05573
166 522 0.03249
166 609 0.07446
166 655 0.06392
166 738 0.04483
166 826 0.02733
165 178 0.07111
165 195 0.02556
165 294 0.07115
165 302 0.01935
165 388 0.04952
165 394 0.01637
165 444 0.01702
165 473 0.06451
165 478 0.06279
165 518 0.03674
165 535 0.05398
165 608 0.07232
165 628 0.07225
165 756 0.06456
165 963 0.03789
165 968 0.03521
164 212 0.04317
164 270 0.03321
164 317 0.07108
164 326 0.03590
164 355 0.06564
164 439 0.05704
164 480 0.03757
164 586 0.03828
164 631 0.07451
164 662 0.04997
164 695 0.06080
163 190 0.06725
163 360 0.01597
163 361 0.01972
163 365 0.02859
163 406 0.06388
163 407 0.03449
163 419 0.07155
163 425 0.04859
163 446 0.06559
163 502 0.03181
163 688 0.06665
163 692 0.07323
163 810 0.07165
163 843 0.06409
163 852 0.05804
163 863 0.07058
163 954 0.05824
162 297 0.06402
162 432 0.06807
162 531 0.03099
162 594 0.05468
162 674 0.02445
162 877 0.05963
162 882 0.04648
162 895 0.04362
162 897 0.01000
162 913 0.04251
162 933 0.04255
162 944 0.04077
162 947 0.03064
162 974 0.06457
162 998 0.05985
161 177 0.05784
161 204 0.03248
161 468 0.00849
161 532 0.01962
161 553 0.04649
161 828 0.04403
161 955 0.07092
160 345 0.07302
160 441 0.01072
160 838 0.04915
160 903 0.01314
159 240 0.03614
159 298 0.04722
159 325 0.04918
159 375 0.01996
159 458 0.03829
159 496 0.01825
159 582 0.00698
159 638 0.06842
159 685 0.05646
159 737 0.04588
159 782 0.05736
159 848 0.05966
159 951 0.05189
158 214 0.06797
158 219 0.05466
158 344 0.04303
158 368 0.06594
158 430 0.05796
158 488 0.04079
158 573 0.02477
158 677 0.06247
158 759 0.06941
158 780 0.05335
158 788 0.02125
158 803 0.03607
158 970 0.05337
157 465 0.03277
157 498 0.06711
157 525 0.06494
157 566 0.03736
157 606 0.03977
157 702 0.05566
157 775 0.07120
157 789 0.06723
157 836 0.01241
157 839 0.06008
157 984 0.05491
157 986 0.02656
156 221 0.01711
156 281 0.03965
156 392 0.05165
156 429 0.06342
156 508 0.03346
156 530 0.07354
156 559 0.05921
156 570 0.03446
156 639 0.05038
156 646 0.04274
156 730 0.05274
156 794 0.06982
156 885 0.04544
156 937 0.02763
156 965 0.06987
155 164 0.03826
155 270 0.04409
155 317 0.05242
155 326 0.06852
155 480 0.06103
155 509 0.05700
154 167 0.06912
154 169 0.06600
154 203 0.05612
154 253 0.06390
154 324 0.06509
154 346 0.05005
154 455 0.04627
154 487 0.05428
154 511 0.06530
154 577 0.04779
154 610 0.05201
154 643 0.01982
154 672 0.02804
154 751 0.06052
154 776 0.06827
154 784 0.04402
154 808 0.04347
154 870 0.06158
154 906 0.00423
154 919 0.04955
154 929 0.03782
154 949 0.02362
154 982 0.05896
153 174 0.03048
153 213 0.05073
153 236 0.04486
153 239 0.05919
153 261 0.01733
153 279 0.03485
153 313 0.06128
153 342 0.05111
153 401 0.07023
153 409 0.03155
153 424 0.05931
153 499 0.00410
153 619 0.03778
153 624 0.05785
153 678 0.02657
153 752 0.06296
153 753 0.06318
153 767 0.06373
153 801 0.02465
153 860 0.01839
153 890 0.05613
153 907 0.05428
153 932 0.05157
153 934 0.02367
152 170 0.04656
152 176 0.05276
152 263 0.02839
152 527 0.04275
152 551 0.05681
152 684 0.04364
152 712 0.02321
152 865 0.05951
152 916 0.04127
151 155 0.02589
151 164 0.06011
151 262 0.06456
151 270 0.06992
151 297 0.06944
151 317 0.06897
151 480 0.07119
151 509 0.04171
150 193 0.06002
150 199 0.03073
150 318 0.03637
150 330 0.01087
150 356 0.06870
150 359 0.06433
150 434 0.05865
150 569 0.06748
150 653 0.05667
150 658 0.06070
150 720 0.06586
150 822 0.04495
150 879 0.04082
150 941 0.04360
149 245 0.06914
149 510 0.06638
149 529 0.07274
149 548 0.04431
149 592 0.02581
149 726 0.03751
149 731 0.03094
149 769 0.05060
149 798 0.06230
149 813 0.07323
149 871 0.06185
149 880 0.05132
148 178 0.02810
148 194 0.06673
148 195 0.07369
148 294 0.07484
148 304 0.06748
148 388 0.04588
148 459 0.00459
148 628 0.05581
148 670 0.05935
148 869 0.06592
148 921 0.01908
148 989 0.03768
147 316 0.05047
147 380 0.06066
147 461 0.06535
147 474 0.07187
147 588 0.06657
147 642 0.05513
147 732 0.05799
147 768 0.05933
147 857 0.05449
147 908 0.02735
146 192 0.02752
146 230 0.05087
146 377 0.03211
146 579 0.02636
146 598 0.03598
146 599 0.05958
146 612 0.04482
146 650 0.07453
146 658 0.05276
146 694 0.07349
146 719 0.05549
146 720 0.06618
146 864 0.07408
145 232 0.06290
145 257 0.01731
145 272 0.05000
145 353 0.06328
145 405 0.03286
145 454 0.04463
145 552 0.04511
145 562 0.00516
145 581 0.05805
145 707 0.06807
145 797 0.06380
145 809 0.06220
145 821 0.06801
