10000 61731
1167 5657 0.01562
1167 6124 0.01752
1167 6215 0.01749
1167 8700 0.01447
1167 9445 0.01707
1167 9626 0.01799
1167 9641 0.00773
1166 2174 0.01152
1166 2938 0.01806
1166 4054 0.01539
1166 4335 0.00516
1166 5766 0.00805
1166 6891 0.00587
1166 7288 0.01861
1166 9413 0.01248
1165 2795 0.01841
1165 4073 0.00612
1165 4574 0.01257
1165 5373 0.01987
1165 5517 0.01792
1165 6445 0.01110
1165 6750 0.00085
1165 8066 0.01243
1164 2592 0.01296
1164 3968 0.01699
1164 4002 0.01733
1164 8738 0.01331
1164 8949 0.01039
1164 9344 0.01681
1164 9465 0.01063
1163 1209 0.00645
1163 1743 0.01863
1163 1882 0.01661
1163 1989 0.01976
1163 2699 0.00242
1163 4237 0.01184
1163 5484 0.01557
1163 6650 0.01480
1163 7057 0.00589
1163 7660 0.00957
1163 9220 0.01915
1162 1428 0.01660
1162 3439 0.01510
1162 3697 0.01414
1162 3788 0.01393
1162 3817 0.01734
1162 4091 0.01909
1162 5250 0.01936
1162 6218 0.01881
1162 6305 0.01812
1162 6325 0.01678
1162 7014 0.01654
1162 8355 0.01329
1162 8889 0.01115
1162 9787 0.01570
1162 9977 0.01961
1161 1675 0.01769
1161 2094 0.01634
1161 2976 0.01865
1161 4722 0.01696
1161 6263 0.00546
1161 6504 0.01294
1161 7553 0.01356
1161 8471 0.01613
1161 8985 0.00573
1161 9081 0.01970
1161 9287 0.00331
1161 9740 0.01590
1160 1666 0.01514
1160 2160 0.01546
1160 2603 0.01673
1160 3166 0.01542
1160 3350 0.01082
1160 3769 0.01647
1160 9550 0.01749
1159 1608 0.01205
1159 1895 0.01179
1159 2267 0.00751
1159 3264 0.00786
1159 4339 0.01563
1159 4698 0.01986
1159 5695 0.01794
1159 5753 0.00940
1159 5963 0.01533
1159 6004 0.01283
1159 6258 0.00991
1159 6414 0.01359
1159 6895 0.01265
1159 7905 0.00796
1159 9238 0.01608
1158 1516 0.01287
1158 2086 0.01130
1158 2271 0.01964
1158 2404 0.01545
1158 2449 0.01493
1158 3981 0.01047
1158 7692 0.01327
1157 1267 0.00673
1157 1563 0.01368
1157 1842 0.01816
1157 2481 0.01854
1157 3149 0.00948
1157 3197 0.00214
1157 3776 0.01965
1157 4094 0.01081
1157 4181 0.01221
1157 4507 0.01509
1157 5459 0.01213
1157 6057 0.01359
1157 6798 0.01051
1157 7011 0.01406
1157 7155 0.01788
1157 7947 0.01523
1157 8366 0.00997
1157 8685 0.00880
1157 9182 0.01337
1156 1430 0.00740
1156 1891 0.01193
1156 2515 0.01583
1156 2754 0.00966
1156 3895 0.00955
1156 5291 0.01755
1156 5581 0.01541
1156 6506 0.01434
1156 6908 0.01865
1156 7239 0.01548
1156 7442 0.00220
1156 7522 0.01418
1156 7857 0.01345
1156 7908 0.00539
1156 8987 0.00901
1155 2022 0.01389
1155 2402 0.01615
1155 2609 0.00600
1155 2671 0.01789
1155 2855 0.01669
1155 3162 0.01040
1155 3451 0.01872
1155 4897 0.01166
1155 7061 0.00807
1155 7109 0.00717
1155 7659 0.00700
1154 5946 0.01925
1154 8271 0.01325
1154 8749 0.01421
1154 9674 0.01275
1153 1198 0.01733
1153 3211 0.01613
1153 4003 0.01990
1153 4215 0.01401
1153 4823 0.01382
1153 4873 0.01886
1153 5048 0.01944
1153 5249 0.01985
1153 5891 0.01870
1153 5907 0.01971
1153 5916 0.00171
1153 6790 0.01896
1153 7195 0.01426
1153 8149 0.01013
1153 8660 0.00710
1153 9485 0.01101
1153 9498 0.01527
1152 1757 0.00590
1152 1773 0.00964
1152 2887 0.00254
1152 3708 0.01402
1152 4323 0.00280
1152 5734 0.00753
1152 6037 0.01610
1152 8960 0.00809
1152 9139 0.01767
1151 2527 0.01764
1151 4476 0.01409
1151 5099 0.00840
1151 5333 0.01788
1151 5631 0.00905
1151 5920 0.01027
1151 6600 0.01606
1151 9110 0.00723
1150 1302 0.01252
1150 2151 0.01002
1150 3521 0.01060
1150 4799 0.01545
1150 5964 0.01042
1149 2317 0.00894
1149 3203 0.01692
1149 3462 0.01634
1149 3712 0.01828
1149 5095 0.01170
1149 6106 0.01681
1149 7147 0.00483
1148 1410 0.01917
1148 2091 0.01983
1148 3022 0.00450
1148 3101 0.01823
1148 5119 0.01896
1148 5390 0.00760
1148 5832 0.01518
1148 6108 0.01966
1148 6351 0.01702
1148 7358 0.00833
1148 7529 0.01063
1148 7907 0.01111
1148 9944 0.00982
1147 1805 0.01902
1147 2177 0.01470
1147 2326 0.00221
1147 2686 0.00501
1147 3142 0.01674
1147 3314 0.01357
1147 3688 0.01084
1147 4315 0.00575
1147 4356 0.01374
1147 4624 0.00430
1147 4853 0.00396
1147 5229 0.01422
1147 5435 0.01690
1147 6283 0.01102
1147 8097 0.01342
1147 9340 0.00822
1147 9765 0.01020
1146 1944 0.00801
1146 2542 0.01396
1146 3494 0.01899
1146 4262 0.01574
1146 5244 0.01019
1146 5732 0.00215
1146 6441 0.01399
1146 6934 0.01696
1146 7246 0.00534
1146 8388 0.01665
1146 8461 0.00132
1146 9144 0.01640
1146 9879 0.01464
1146 9951 0.01529
1146 9960 0.01096
1145 1218 0.01124
1145 1789 0.01704
1145 1922 0.00571
1145 2082 0.01953
1145 2243 0.01016
1145 7417 0.01527
1145 7429 0.01785
1145 7554 0.01349
1145 8196 0.00168
1145 8565 0.00963
1145 8969 0.01578
1145 9828 0.01829
1144 1155 0.01101
1144 2402 0.01026
1144 2609 0.00996
1144 2671 0.01104
1144 2888 0.01731
1144 3162 0.00223
1144 3451 0.01170
1144 5793 0.01847
1144 6718 0.01900
1144 7061 0.01511
1144 7109 0.01623
1144 7659 0.00483
1144 8134 0.01638
1144 8204 0.01477
1143 3027 0.00227
1143 3472 0.00428
1143 4717 0.00570
1143 4962 0.00956
1143 7066 0.01978
1143 7375 0.01412
1143 7424 0.01165
1143 7865 0.01588
1143 8358 0.01004
1142 1325 0.01667
1142 1961 0.01133
1142 4450 0.01229
1142 6240 0.01253
1142 6430 0.01266
1142 7980 0.01030
1142 8829 0.01219
1142 9080 0.01772
1142 9784 0.01962
1141 2501 0.00363
1141 4382 0.00598
1141 4489 0.00981
1141 4659 0.01382
1141 5181 0.01489
1141 6567 0.00965
1141 6924 0.01696
1141 8016 0.01273
1141 8574 0.01658
1141 8771 0.01715
1140 1915 0.00947
1140 2760 0.01175
1140 2809 0.01839
1140 3322 0.00725
1140 4032 0.01054
1140 4814 0.00970
1140 4978 0.01898
1140 5178 0.01642
1140 5480 0.01339
1140 6357 0.01295
1140 6647 0.01009
1140 7864 0.01434
1140 8120 0.00436
1140 9711 0.01077
1140 9723 0.01248
1139 3592 0.01553
1139 5322 0.00609
1139 6256 0.01443
1139 8073 0.01020
1139 8300 0.00967
1138 1178 0.00875
1138 3301 0.00874
1138 3909 0.01532
1138 6025 0.01778
1138 7110 0.00492
1138 7739 0.01315
1138 8122 0.00406
1138 8717 0.01386
1138 9790 0.01953
1137 2206 0.01894
1137 2682 0.01655
1137 4775 0.01914
1137 5211 0.01192
1137 5940 0.00823
1137 8992 0.01294
1137 9161 0.00767
1137 9387 0.01905
1137 9537 0.01155
1137 9712 0.01823
1136 1506 0.01740
1136 2520 0.01409
1136 3474 0.01126
1136 4075 0.01324
1136 4258 0.01401
1136 5374 0.01508
1136 6246 0.01832
1136 6383 0.01622
1136 7249 0.00610
1135 1374 0.01066
1135 2529 0.01031
1135 2907 0.00504
1135 2962 0.00789
1135 4219 0.01607
1135 4243 0.01998
1135 4571 0.01908
1135 5966 0.01955
1135 6376 0.01768
1135 8701 0.01288
1134 2669 0.01530
1134 3736 0.01627
1134 4506 0.01672
1134 5187 0.01339
1134 5868 0.01192
1134 6589 0.01836
1134 6741 0.00941
1134 6767 0.01613
1134 6820 0.01712
1134 7851 0.01149
1134 8293 0.01197
1134 9842 0.00800
1134 9926 0.01736
1133 3263 0.01849
1133 3781 0.00893
1133 3994 0.01907
1133 4203 0.01976
1133 4319 0.01341
1133 4423 0.01064
1133 5638 0.00840
1133 6251 0.01097
1133 6365 0.01200
1133 6403 0.01792
1133 8370 0.01794
1133 8780 0.01187
1133 9700 0.01606
1132 3177 0.01377
1132 3244 0.01778
1132 4789 0.01473
1132 6568 0.01578
1132 8818 0.01441
1131 1347 0.01712
1131 1677 0.01066
1131 1964 0.01877
1131 2268 0.01520
1131 2897 0.01064
1131 3623 0.00984
1131 3915 0.01242
1131 4860 0.01912
1131 4885 0.01711
1131 5792 0.01983
1131 6327 0.01479
1131 7648 0.00550
1131 8191 0.01932
1131 9123 0.01462
1130 1382 0.00074
1130 1593 0.01116
1130 2590 0.01864
1130 3468 0.01344
1130 4400 0.00809
1130 6412 0.01597
1130 6659 0.01959
1130 7256 0.01376
1130 8605 0.01176
1130 8702 0.00966
1130 8779 0.00267
1129 1783 0.00562
1129 3775 0.01951
1129 8220 0.01928
1129 8715 0.00763
1129 8811 0.01583
1128 3168 0.00240
1128 3291 0.00278
1128 5208 0.01120
1128 5594 0.01092
1128 6052 0.01769
1128 6732 0.01327
1128 7203 0.01853
1128 8069 0.01701
1128 8463 0.01562
1128 8943 0.01130
1127 1667 0.01928
1127 3159 0.01990
1127 3799 0.01396
1127 4847 0.01796
1127 5126 0.01787
1127 7119 0.00958
1127 7480 0.00442
1127 7596 0.01660
1127 9838 0.01926
1126 1364 0.00397
1126 1628 0.01448
1126 2205 0.01636
1126 3597 0.01284
1126 5021 0.01881
1126 5039 0.01718
1126 7245 0.01138
1126 7586 0.00592
1126 7991 0.00197
1126 8501 0.01927
1126 8922 0.01944
1126 9294 0.01315
1126 9604 0.01863
1126 9753 0.01812
1126 9847 0.01572
1125 1720 0.01394
1125 1919 0.01289
1125 2617 0.00961
1125 3012 0.01891
1125 4162 0.01914
1125 4241 0.01411
1125 5248 0.01518
1125 6611 0.01403
1125 7171 0.01845
1125 8150 0.01349
1125 9039 0.01145
1124 2138 0.01307
1124 2352 0.01948
1124 2929 0.01934
1124 4314 0.01261
1124 4494 0.01379
1124 6313 0.01023
1124 6392 0.01748
1124 8184 0.01670
1124 9420 0.01415
1123 2834 0.00972
1123 2911 0.01960
1123 3857 0.01743
1123 4203 0.01877
1123 5452 0.01739
1123 6921 0.01961
1123 8370 0.01954
1123 8478 0.01964
1123 8938 0.01094
1123 8981 0.01591
1123 9032 0.01263
1123 9922 0.01864
1122 2437 0.01432
1122 2570 0.01381
1122 2845 0.00496
1122 3420 0.00794
1122 4441 0.01480
1122 4628 0.00539
1122 5097 0.01543
1122 5135 0.01843
1122 5492 0.00658
1122 6590 0.01882
1122 7966 0.01024
1122 8143 0.00673
1122 8647 0.01130
1122 9623 0.01389
1122 9635 0.01700
1121 1148 0.01541
1121 1464 0.01608
1121 2091 0.01326
1121 3022 0.01322
1121 3358 0.01427
1121 3689 0.01635
1121 4939 0.00627
1121 4950 0.01817
1121 5390 0.01878
1121 6381 0.01992
1121 8857 0.01593
1121 9545 0.01235
1121 9944 0.00977
1120 1301 0.01681
1120 1423 0.01014
1120 2826 0.01344
1120 3717 0.01329
1120 4629 0.01239
1120 4762 0.01833
1120 5684 0.01237
1120 5765 0.00544
1120 7199 0.01670
1120 7670 0.01995
1120 7854 0.01054
1120 8337 0.01431
1120 9982 0.01835
1119 3024 0.01679
1119 3796 0.01042
1119 4967 0.01053
1119 5136 0.00241
1119 5186 0.00082
1119 5572 0.01378
1119 6148 0.01472
1119 8377 0.01635
1119 9770 0.01822
1119 9783 0.01258
1118 2296 0.01972
1118 2761 0.01805
1118 3678 0.01304
1118 3976 0.01722
1118 5223 0.00358
1118 8535 0.01389
1117 1179 0.01366
1117 1605 0.01287
1117 2332 0.01906
1117 3208 0.01967
1117 3232 0.01972
1117 6698 0.01604
1117 7113 0.01472
1117 7142 0.01546
1117 7209 0.01912
1117 7968 0.01537
1117 8561 0.01932
1117 9207 0.01167
1116 1722 0.00208
1116 4116 0.01935
1116 4485 0.01425
1116 6502 0.00600
1116 6512 0.00888
1116 6759 0.01097
1116 6954 0.01792
1116 9869 0.01640
1115 1210 0.01960
1115 2068 0.00521
1115 2875 0.01099
1115 3751 0.01915
1115 3824 0.00927
1115 3947 0.01922
1115 4826 0.01526
1115 6277 0.00729
1115 6734 0.01429
1115 6843 0.00135
1115 7482 0.01558
1115 8287 0.01867
1114 1213 0.01491
1114 1991 0.01981
1114 2145 0.00682
1114 2680 0.01793
1114 3082 0.00601
1114 3282 0.01760
1114 4274 0.01796
1114 4362 0.01366
1114 5453 0.01157
1114 6696 0.01215
1114 7418 0.02000
1114 8113 0.01465
1114 8323 0.01933
1113 1798 0.01808
1113 3777 0.01446
1113 4473 0.01047
1113 4792 0.01489
1113 5347 0.01567
1113 6273 0.01766
1113 6574 0.01601
1113 6912 0.01247
1113 6962 0.01974
1113 7137 0.01428
1112 1585 0.01441
1112 1596 0.00475
1112 1990 0.00415
1112 2033 0.00714
1112 2850 0.01615
1112 3764 0.01126
1112 3787 0.01346
1112 3958 0.01230
1112 4461 0.01533
1112 4552 0.01786
1112 5678 0.00446
1112 5925 0.01201
1112 6405 0.01038
1112 8352 0.01814
1112 9678 0.01602
1111 1674 0.01467
1111 2328 0.01689
1111 3359 0.00950
1111 3859 0.01842
1111 4055 0.01028
1111 4558 0.01605
1111 5353 0.01812
1111 6774 0.00211
1111 7176 0.00848
1111 8253 0.01156
1111 8422 0.00899
1111 8466 0.01354
1111 9458 0.01821
1110 1189 0.01565
1110 1344 0.01067
1110 1983 0.01443
1110 3275 0.00841
1110 3536 0.01890
1110 3818 0.01767
1110 6415 0.01658
1110 7533 0.01261
1110 7928 0.01420
1110 8258 0.00421
1110 8368 0.01578
1110 9015 0.01907
1110 9805 0.01205
1110 9914 0.01777
1110 9998 0.00312
1109 1295 0.01830
1109 3380 0.01158
1109 3802 0.01488
1109 3867 0.01562
1109 5041 0.01141
1109 5297 0.00940
1109 5621 0.01170
1109 5931 0.01170
1109 6766 0.01480
1109 6797 0.01685
1109 8224 0.01194
1109 8230 0.01107
1109 8374 0.00804
1109 8850 0.01101
1109 9574 0.00896
1109 9900 0.01825
1108 1704 0.00910
1108 1865 0.01470
1108 1883 0.01585
1108 2798 0.01917
1108 4063 0.00710
1108 4604 0.01524
1108 5654 0.01721
1108 5690 0.00831
1108 6551 0.00427
1108 8060 0.01408
1108 8333 0.00881
1108 9822 0.01059
1107 1728 0.00363
1107 2455 0.01885
1107 4682 0.01783
1107 4828 0.01841
1107 7627 0.01188
1107 8136 0.01629
1107 8231 0.01450
1107 8718 0.01423
1107 9578 0.01754
1106 1592 0.00713
1106 2724 0.01874
1106 3545 0.00481
1106 5074 0.01387
1106 5600 0.01385
1106 5731 0.01279
1106 7008 0.01115
1106 7798 0.01562
1106 9603 0.01351
1106 9774 0.01124
1106 9930 0.00306
1105 1341 0.01822
1105 1757 0.01768
1105 4823 0.01815
1105 5891 0.01935
1105 6790 0.00717
1105 7423 0.01117
1105 8660 0.01791
1105 8960 0.01563
1105 9139 0.01342
1105 9485 0.01261
1105 9498 0.01276
1104 1236 0.00889
1104 1747 0.01353
1104 1794 0.00066
1104 3532 0.01947
1104 3557 0.01888
1104 4340 0.01450
1104 5209 0.01486
1104 5436 0.01208
1104 5551 0.01399
1104 6685 0.01897
1104 7093 0.01889
1104 7337 0.01338
1104 7803 0.01335
1104 9296 0.00821
1103 1556 0.00546
1103 3116 0.01748
1103 3137 0.01685
1103 3856 0.01556
1103 4460 0.01462
1103 7068 0.01460
1103 7126 0.01667
1103 7609 0.01699
1103 7610 0.01002
1103 8783 0.01320
1103 8863 0.01967
1103 8998 0.01987
1103 9205 0.01487
1103 9928 0.01680
1102 1654 0.01759
1102 2032 0.01208
1102 2524 0.01069
1102 3632 0.00776
1102 3791 0.01424
1102 3814 0.01075
1102 4355 0.00350
1102 5564 0.00942
1102 5871 0.01482
1102 6352 0.01883
1102 6498 0.01691
1102 6702 0.01794
1102 7078 0.01675
1102 8301 0.01608
1102 9425 0.01750
1101 2062 0.01176
1101 3873 0.01968
1101 4304 0.01685
1101 5855 0.01859
1101 6591 0.01848
1101 7204 0.01274
1101 8221 0.01495
1100 1557 0.00721
1100 2554 0.01507
1100 3144 0.00903
1100 3160 0.00219
1100 4305 0.01342
1100 4742 0.01074
1100 5966 0.01975
1100 7517 0.01979
1100 7943 0.01401
1100 8701 0.01977
1100 8824 0.01921
1100 9386 0.00488
1100 9496 0.01872
1100 9705 0.00635
1100 9964 0.00939
1099 1250 0.01877
1099 1799 0.01994
1099 4918 0.01511
1099 6058 0.01501
1099 6144 0.00157
1099 6872 0.00816
1099 7301 0.00864
1099 7338 0.00967
1099 7521 0.01189
1099 8037 0.00959
1099 8741 0.01882
1099 8890 0.01794
1098 1604 0.00599
1098 1981 0.00406
1098 4066 0.01353
1098 4109 0.01883
1098 5349 0.01088
1098 5812 0.01965
1098 6663 0.01689
1098 7562 0.01571
1098 8797 0.00423
1098 8895 0.01787
1097 1796 0.01786
1097 2325 0.00749
1097 2803 0.01017
1097 3331 0.01644
1097 3548 0.00603
1097 3648 0.01831
1097 4196 0.00081
1097 4736 0.01450
1097 4790 0.00776
1097 5284 0.00659
1097 6339 0.01167
1097 6768 0.01786
1097 7233 0.01268
1097 7434 0.01885
1097 9430 0.01806
1097 9886 0.00310
1096 3864 0.01328
1096 3865 0.01741
1096 8916 0.01062
1095 1384 0.01843
1095 1522 0.00706
1095 1685 0.01500
1095 3893 0.01543
1095 6298 0.01090
1095 6400 0.01478
1095 8052 0.01937
1095 8728 0.00132
1095 8736 0.01567
1095 9618 0.01256
1095 9699 0.01019
1095 9858 0.01885
1095 9877 0.01382
1094 1339 0.01570
1094 1968 0.00710
1094 2253 0.01799
1094 2871 0.01963
1094 2949 0.01449
1094 3227 0.01341
1094 3868 0.01628
1094 4603 0.01174
1094 5457 0.01735
1094 7961 0.00737
1094 8930 0.01679
1093 2910 0.01831
1093 3171 0.00387
1093 4205 0.00532
1093 6324 0.01793
1093 6479 0.01745
1093 6723 0.01828
1093 6906 0.01562
1093 7860 0.01106
1093 8509 0.01586
1093 9492 0.01243
1092 1099 0.01935
1092 1250 0.00873
1092 1799 0.00969
1092 4481 0.00835
1092 4918 0.01922
1092 6144 0.01834
1092 6287 0.01735
1092 6588 0.01780
1092 6865 0.00834
1092 7521 0.00995
1092 7748 0.01016
1092 7820 0.01014
1092 7825 0.01940
1092 8037 0.01611
1091 1754 0.01609
1091 2647 0.01797
1091 2655 0.01695
1091 2671 0.01591
1091 2888 0.00758
1091 3178 0.01865
1091 3451 0.01518
1091 4254 0.01264
1091 4589 0.01375
1091 4622 0.01835
1091 5793 0.01557
1091 6751 0.01310
1091 7366 0.01635
1091 8134 0.01865
1091 8204 0.01405
1091 8586 0.01673
1091 8614 0.00871
1091 9497 0.01452
1090 2755 0.02000
1090 3066 0.01752
1090 4081 0.01174
1090 4930 0.00474
1090 5195 0.01549
1090 7041 0.00941
1089 1208 0.01981
1089 1249 0.01786
1089 3112 0.00945
1089 5196 0.00960
1089 5424 0.01875
1089 5873 0.01653
1089 6259 0.01869
1089 6373 0.01490
1089 6665 0.01106
1089 7097 0.01603
1089 7183 0.00686
1089 7455 0.00730
1089 9181 0.00970
1089 9482 0.00905
1088 1391 0.00931
1088 3389 0.01612
1088 4658 0.01092
1088 5550 0.01029
1088 5628 0.00944
1088 7269 0.01360
1088 7402 0.01904
1088 8764 0.00677
1088 9885 0.01576
1087 1919 0.01344
1087 3012 0.00696
1087 3020 0.01862
1087 4241 0.01206
1087 4678 0.01307
1087 5333 0.00641
1087 5920 0.01146
1087 9110 0.01604
1086 1599 0.00906
1086 1779 0.01112
1086 1850 0.01458
1086 2007 0.00380
1086 3018 0.00447
1086 3290 0.00350
1086 3558 0.01881
1086 4183 0.01033
1086 5164 0.01374
1086 5568 0.01452
1086 6359 0.00258
1086 7160 0.01988
1086 7300 0.01340
1086 8075 0.01510
1086 9671 0.00835
1085 3113 0.01884
1085 3829 0.01813
1085 3985 0.01483
1085 4499 0.01148
1085 5220 0.01564
1085 5401 0.00317
1085 6033 0.01938
1085 8757 0.01527
1085 9088 0.01583
1085 9664 0.00844
1084 1902 0.00478
1084 2213 0.01431
1084 2233 0.01610
1084 2474 0.00748
1084 3365 0.01886
1084 4528 0.01913
1084 4671 0.01705
1084 4929 0.01989
1084 6499 0.01525
1084 6596 0.01030
1084 8711 0.01288
1084 8732 0.01834
1084 9224 0.01783
1084 9432 0.01092
1083 2360 0.00578
1083 5132 0.00637
1083 5228 0.00891
1083 5419 0.01138
1083 6772 0.01325
1083 8737 0.01902
1083 8765 0.01593
1083 9093 0.00325
1082 1632 0.00587
1082 1998 0.00877
1082 2025 0.01181
1082 2384 0.01846
1082 2550 0.01113
1082 2781 0.01625
1082 4182 0.01469
1082 5491 0.00615
1082 5560 0.01071
1082 5635 0.00884
1082 7196 0.01392
1082 9258 0.01598
1081 1288 0.01500
1081 2310 0.01475
1081 2320 0.01429
1081 2388 0.00745
1081 5687 0.00851
1081 6132 0.01876
1081 7832 0.01188
1081 8454 0.01875
1081 8525 0.01151
1081 8887 0.01865
1081 9473 0.01989
1080 2720 0.01832
1080 2842 0.01452
1080 3207 0.01517
1080 3446 0.01215
1080 4283 0.01296
1080 4766 0.01831
1080 4942 0.01855
1080 5088 0.01521
1080 5816 0.01962
1080 6965 0.01941
1080 8212 0.01858
1080 8719 0.01427
1080 8991 0.01510
1080 9153 0.01836
1080 9772 0.01169
1079 1269 0.01543
1079 1296 0.00789
1079 2505 0.01114
1079 3146 0.01529
1079 3611 0.01449
1079 3706 0.01917
1079 4083 0.00527
1079 4732 0.00749
1079 4757 0.01364
1079 4945 0.00229
1079 4971 0.01979
1078 1589 0.01693
1078 2525 0.01405
1078 3841 0.01833
1078 4234 0.01251
1078 4719 0.01647
1078 4880 0.01394
1078 5275 0.00912
1078 5632 0.01147
1078 5649 0.01400
1078 8299 0.01575
1078 8315 0.00127
1078 8411 0.01941
1078 8800 0.00407
1078 9616 0.00667
1078 9702 0.00520
1077 2010 0.01084
1077 3080 0.01415
1077 3410 0.01512
1077 4453 0.00789
1077 4811 0.01655
1077 7671 0.00910
1077 8874 0.01478
1077 9010 0.01726
1077 9499 0.00869
1076 1602 0.01162
1076 2343 0.00597
1076 3469 0.01710
1076 4096 0.01614
1076 5541 0.01913
1076 6566 0.00929
1076 6982 0.01723
1076 8115 0.00493
1076 8129 0.01000
1076 9683 0.01881
1075 3116 0.01953
1075 4460 0.00872
1075 5477 0.01158
1075 5965 0.01989
1075 6098 0.01231
1075 7155 0.01861
1075 8652 0.01462
1075 8863 0.00504
1075 9205 0.01802
1075 9533 0.01626
1075 9745 0.01383
1074 2106 0.01102
1074 2371 0.01993
1074 2428 0.01863
1074 6031 0.01704
1074 6739 0.01150
1074 6771 0.01212
1074 7324 0.00753
1073 1930 0.01429
1073 2670 0.01915
1073 3046 0.01174
1073 3280 0.01048
1073 4874 0.01913
1073 5336 0.01014
1073 6286 0.00409
1073 6632 0.00763
1073 7213 0.01245
1073 8088 0.00387
1073 8667 0.01269
1073 8879 0.00769
1073 9003 0.01733
1072 4699 0.00705
1072 5644 0.00648
1072 6047 0.01594
1072 6056 0.01891
1072 6342 0.00803
1072 6546 0.01469
1072 6896 0.00924
1072 7392 0.01357
1072 8176 0.01905
1072 8237 0.01838
1072 8708 0.01640
1071 1366 0.00787
1071 5253 0.01481
1071 5591 0.01140
1071 6458 0.01554
1071 6624 0.01478
1071 6645 0.00902
1071 8159 0.01978
1071 8477 0.01578
1070 2127 0.01097
1070 5169 0.01907
1070 5394 0.01895
1070 6276 0.01930
1070 6489 0.00444
1070 6679 0.01978
1070 6902 0.01929
1070 7819 0.01377
1070 8007 0.00294
1070 9813 0.00992
1070 9881 0.00873
1069 1081 0.01774
1069 1288 0.00511
1069 1918 0.00986
1069 2310 0.01821
1069 2388 0.01200
1069 4015 0.01377
1069 5531 0.01812
1069 6243 0.01153
1069 6416 0.01855
1069 6667 0.01120
1069 8525 0.01465
1069 8887 0.00795
1069 8920 0.01813
1069 9104 0.01566
1068 1095 0.01924
1068 1384 0.01558
1068 1685 0.00426
1068 2036 0.01448
1068 2039 0.00374
1068 3676 0.01559
1068 4212 0.01769
1068 6298 0.01881
1068 7234 0.01812
1068 7251 0.01578
1068 8017 0.00559
1068 8052 0.01093
1068 8094 0.01149
1068 8728 0.01916
1068 8736 0.00718
1068 9175 0.01903
1068 9606 0.01709
1068 9858 0.01759
1067 3506 0.01371
1067 3607 0.01637
1067 3995 0.01577
1067 5450 0.01098
1067 7789 0.00958
1066 1127 0.01659
1066 1920 0.01515
1066 2453 0.00769
1066 3007 0.01912
1066 5912 0.01403
1066 6970 0.01495
1066 7119 0.01382
1066 7139 0.01857
1066 7173 0.01470
1066 7480 0.01953
1066 7958 0.01378
1066 8121 0.01529
1066 9528 0.01862
1066 9838 0.00940
1066 9972 0.01980
1065 1115 0.01548
1065 1210 0.00740
1065 2068 0.01969
1065 2875 0.01057
1065 4826 0.00266
1065 5358 0.01614
1065 6277 0.01911
1065 6775 0.00628
1065 6843 0.01526
1065 7320 0.01484
1065 7482 0.00334
1065 8521 0.01056
1065 8606 0.01740
1065 8782 0.01365
1064 1191 0.00866
1064 1224 0.01931
1064 2083 0.00535
1064 5383 0.01231
1064 5469 0.00904
1064 5646 0.00778
1064 5815 0.00673
1064 6931 0.01357
1064 6975 0.01231
1064 8538 0.00969
1064 9006 0.01232
1063 2641 0.00959
1063 3035 0.01887
1063 4220 0.01683
1063 4482 0.01752
1063 5965 0.01347
1063 6604 0.01710
1063 7633 0.01956
1063 8106 0.01461
1063 9883 0.01499
1062 1908 0.01103
1062 2038 0.01971
1062 2830 0.00116
1062 3913 0.00643
1062 4098 0.01681
1062 5064 0.01863
1062 5422 0.01857
1062 9707 0.00949
1061 1299 0.01598
1061 2378 0.01525
1061 2659 0.00590
1061 3157 0.01868
1061 3458 0.00248
1061 3704 0.01284
1061 3906 0.00953
1061 4496 0.01490
1061 4881 0.01616
1061 4951 0.01334
1061 5298 0.01654
1061 5641 0.01622
1061 8755 0.00142
1061 9759 0.00584
1060 1756 0.00597
1060 2195 0.00693
1060 3710 0.01331
1060 3825 0.01841
1060 4374 0.01324
1060 4631 0.01428
1060 5184 0.01879
1060 6367 0.01961
1060 9410 0.01127
1060 9718 0.00293
1060 9777 0.01952
1059 1766 0.01956
1059 1967 0.01007
1059 2114 0.01747
1059 3375 0.00450
1059 3640 0.01745
1059 4320 0.01107
1059 5354 0.01043
1059 6429 0.01516
1059 7898 0.01983
1059 9558 0.01440
1058 1212 0.01337
1058 1245 0.01573
1058 3386 0.01135
1058 3861 0.01773
1058 4016 0.01388
1058 4120 0.01873
1058 4297 0.00186
1058 8320 0.01756
1058 8906 0.01925
1057 1379 0.01849
1057 1639 0.00816
1057 2204 0.01307
1057 2239 0.01411
1057 2573 0.01620
1057 5772 0.01923
1057 6836 0.00612
1057 8227 0.01896
1057 9213 0.01930
1057 9530 0.01812
1057 9589 0.01168
1056 4155 0.01550
1056 4849 0.01021
1056 5512 0.01818
1056 5570 0.01989
1056 7087 0.01918
1056 7254 0.01957
1056 8071 0.00695
1056 8105 0.01049
1056 9509 0.01281
1055 1094 0.01525
1055 1339 0.00378
1055 1968 0.00836
1055 2065 0.01842
1055 2253 0.01599
1055 3227 0.01379
1055 3773 0.01330
1055 6136 0.01904
1055 6572 0.00626
1055 7961 0.01130
1055 9887 0.01678
1054 2792 0.01140
1054 8353 0.01126
1053 2479 0.00514
1053 2574 0.01013
1053 3046 0.01466
1053 3147 0.01416
1053 4063 0.01921
1053 4874 0.00766
1053 6286 0.01950
1053 7276 0.00918
1053 7919 0.01477
1053 8333 0.01810
1053 8832 0.01462
